,0
14003,214626_s_at
14004,214627_at
14005,214628_at
14006,214629_x_at
14007,214630_at
14008,214631_at
14009,214632_at
14010,214633_at
14011,214634_at
14012,214635_at
14013,214636_at
14014,214637_at
14015,214638_s_at
14016,214639_s_at
14017,214640_at
14018,214641_at
14019,214642_x_at
14020,214643_x_at
14021,214644_at
14022,214645_at
14023,214646_at
14024,214647_s_at
14025,214648_at
14026,214649_s_at
14027,214650_x_at
14028,214651_s_at
14029,214652_at
14030,214655_at
14031,214656_x_at
14032,214657_s_at
14033,214658_at
14034,214659_x_at
14035,214660_at
14036,214661_s_at
14037,214662_at
14038,214663_at
14039,214664_at
14040,214665_s_at
14041,214666_x_at
14042,214667_s_at
14043,214668_at
14044,214669_x_at
14045,214670_at
14046,214671_s_at
14047,214672_at
14048,214673_s_at
14049,214674_at
14050,214675_at
14051,214676_x_at
14052,214677_x_at
14053,214678_x_at
14054,214679_x_at
14055,214680_at
14056,214681_at
14057,214682_at
14058,214683_s_at
14059,214684_at
14060,214685_at
14061,214686_at
14062,214687_x_at
14063,214688_at
14064,214689_at
14065,214690_at
14066,214691_x_at
14067,214692_s_at
14068,214693_x_at
14069,214694_at
14070,214695_at
14071,214696_at
14072,214697_s_at
14073,214698_at
14074,214699_x_at
14075,214700_x_at
14076,214701_s_at
14077,214702_at
14078,214703_s_at
14079,214704_at
14080,214705_at
14081,214706_at
14082,214707_x_at
14083,214708_at
14084,214709_s_at
14085,214710_s_at
14086,214711_at
14087,214712_at
14088,214713_at
14089,214714_at
14090,214715_x_at
14091,214716_at
14092,214717_at
14093,214718_at
14094,214719_at
14095,214720_x_at
14096,214721_x_at
14097,214722_at
14098,214723_x_at
14099,214724_at
14100,214725_at
14101,214726_x_at
14102,214727_at
14103,214728_x_at
14104,214729_at
14105,214730_s_at
14106,214731_at
14107,214732_at
14108,214733_s_at
14109,214734_at
14110,214735_at
14111,214736_s_at
14112,214737_x_at
14113,214738_s_at
14114,214739_at
14115,214740_at
14116,214741_at
14117,214742_at
14118,214743_at
14119,214744_s_at
14120,214745_at
14121,214746_s_at
14122,214747_at
14123,214748_at
14124,214749_s_at
14125,214750_at
14126,214751_at
14127,214752_x_at
14128,214753_at
14129,214754_at
14130,214755_at
14131,214756_x_at
14132,214757_at
14133,214758_at
14134,214759_at
14135,214760_at
14136,214761_at
14137,214762_at
14138,214763_at
14139,214764_at
14140,214765_s_at
14141,214766_s_at
14142,214767_s_at
14143,214768_x_at
14144,214769_at
14145,214770_at
14146,214771_x_at
14147,214772_at
14148,214773_x_at
14149,214774_x_at
14150,214775_at
14151,214776_x_at
14152,214777_at
14153,214778_at
14154,214779_s_at
14155,214780_s_at
14156,214781_at
14157,214782_at
14158,214783_s_at
14159,214784_x_at
14160,214785_at
14161,214786_at
14162,214787_at
14163,214788_x_at
14164,214789_x_at
14165,214790_at
14166,214791_at
14167,214792_x_at
14168,214793_at
14169,214794_at
14170,214795_at
14171,214796_at
14172,214797_s_at
14173,214798_at
14174,214799_at
14175,214800_x_at
14176,214801_at
14177,214802_at
14178,214803_at
14179,214804_at
14180,214805_at
14181,214806_at
14182,214807_at
14183,214808_at
14184,214809_at
14185,214811_at
14186,214812_s_at
14187,214813_at
14188,214814_at
14189,214815_at
14190,214816_x_at
14191,214817_at
14192,214818_at
14193,214819_at
14194,214820_at
14195,214821_at
14196,214822_at
14197,214823_at
14198,214824_at
14199,214825_at
14200,214826_at
14201,214827_at
14202,214828_s_at
14203,214829_at
14204,214830_at
14205,214831_at
14206,214832_at
14207,214833_at
14208,214834_at
14209,214835_s_at
14210,214836_x_at
14211,214837_at
14212,214838_at
14213,214839_at
14214,214840_at
14215,214841_at
14216,214842_s_at
14217,214843_s_at
14218,214844_s_at
14219,214845_s_at
14220,214846_s_at
14221,214847_s_at
14222,214848_at
14223,214849_at
14224,214850_at
14225,214851_at
14226,214852_x_at
14227,214853_s_at
14228,214854_at
14229,214855_s_at
14230,214856_at
14231,214857_at
14232,214858_at
14233,214859_at
14234,214860_at
14235,214861_at
14236,214862_x_at
14237,214863_at
14238,214864_s_at
14239,214865_at
14240,214866_at
14241,214867_at
14242,214868_at
14243,214869_x_at
14244,214870_x_at
14245,214871_x_at
14246,214872_at
14247,214873_at
14248,214874_at
14249,214875_x_at
14250,214876_s_at
14251,214877_at
14252,214878_at
14253,214879_x_at
14254,214880_x_at
14255,214881_s_at
14256,214882_s_at
14257,214883_at
14258,214884_at
14259,214885_at
14260,214886_s_at
14261,214887_at
14262,214888_at
14263,214889_at
14264,214890_s_at
14265,214891_at
14266,214892_x_at
14267,214893_x_at
14268,214894_x_at
14269,214895_s_at
14270,214896_at
14271,214897_at
14272,214898_x_at
14273,214899_at
14274,214900_at
14275,214901_at
14276,214902_x_at
14277,214903_at
14278,214904_at
14279,214905_at
14280,214906_x_at
14281,214907_at
14282,214908_s_at
14283,214909_s_at
14284,214910_s_at
14285,214911_s_at
14286,214912_at
14287,214913_at
14288,214914_at
14289,214915_at
14290,214916_x_at
14291,214917_at
14292,214918_at
14293,214919_s_at
14294,214920_at
14295,214921_at
14296,214922_at
14297,214923_at
14298,214924_s_at
14299,214925_s_at
14300,214926_at
14301,214927_at
14302,214928_at
14303,214929_s_at
14304,214930_at
14305,214931_s_at
14306,214932_at
14307,214933_at
14308,214934_at
14309,214935_at
14310,214936_at
14311,214937_x_at
14312,214938_x_at
14313,214939_x_at
14314,214940_s_at
14315,214941_s_at
14316,214942_at
14317,214943_s_at
14318,214944_at
14319,214945_at
14320,214946_x_at
14321,214947_at
14322,214948_s_at
14323,214949_at
14324,214950_at
14325,214951_at
14326,214952_at
14327,214953_s_at
14328,214954_at
14329,214955_at
14330,214956_at
14331,214957_at
14332,214958_s_at
14333,214959_s_at
14334,214960_at
14335,214961_at
14336,214962_s_at
14337,214963_at
14338,214964_at
14339,214965_at
14340,214966_at
14341,214967_at
14342,214968_at
14343,214969_at
14344,214970_s_at
14345,214971_s_at
14346,214972_at
14347,214973_x_at
14348,214974_x_at
14349,214975_s_at
14350,214976_at
14351,214977_at
14352,214978_s_at
14353,214979_at
14354,214980_at
14355,214981_at
14356,214982_at
14357,214983_at
14358,214984_at
14359,214985_at
14360,214986_x_at
14361,214987_at
14362,214988_s_at
14363,214989_x_at
14364,214990_at
14365,214991_s_at
14366,214992_s_at
14367,214993_at
14368,214994_at
14369,214995_s_at
14370,214996_at
14371,214997_at
14372,214998_at
14373,214999_s_at
14374,215000_s_at
14375,215001_s_at
14376,215002_at
14377,215003_at
14378,215004_s_at
14379,215005_at
14380,215006_at
14381,215008_at
14382,215009_s_at
14383,215010_s_at
14384,215011_at
14385,215012_at
14386,215013_s_at
14387,215014_at
14388,215015_at
14389,215016_x_at
14390,215017_s_at
14391,215018_at
14392,215019_x_at
14393,215020_at
14394,215021_s_at
14395,215022_x_at
14396,215023_s_at
14397,215024_at
14398,215025_at
14399,215026_x_at
14400,215027_at
14401,215028_at
14402,215029_at
14403,215030_at
14404,215031_x_at
14405,215032_at
14406,215033_at
14407,215034_s_at
14408,215035_at
14409,215036_at
14410,215037_s_at
14411,215038_s_at
14412,215039_at
14413,215040_at
14414,215041_s_at
14415,215042_at
14416,215043_s_at
14417,215044_s_at
14418,215045_at
14419,215046_at
14420,215047_at
14421,215048_at
14422,215049_x_at
14423,215050_x_at
14424,215051_x_at
14425,215052_at
14426,215053_at
14427,215054_at
14428,215055_at
14429,215056_at
14430,215057_at
14431,215058_at
14432,215059_at
14433,215060_at
14434,215061_at
14435,215062_at
14436,215063_x_at
14437,215064_at
14438,215065_at
14439,215066_at
14440,215067_x_at
14441,215068_s_at
14442,215069_at
14443,215070_x_at
14444,215071_s_at
14445,215072_x_at
14446,215073_s_at
14447,215074_at
14448,215075_s_at
14449,215076_s_at
14450,215077_at
14451,215078_at
14452,215079_at
14453,215080_s_at
14454,215081_at
14455,215082_at
14456,215083_at
14457,215084_s_at
14458,215085_x_at
14459,215086_at
14460,215087_at
14461,215088_s_at
14462,215089_s_at
14463,215090_x_at
14464,215091_s_at
14465,215092_s_at
14466,215093_at
14467,215094_at
14468,215095_at
14469,215096_s_at
14470,215097_at
14471,215098_at
14472,215099_s_at
14473,215100_at
14474,215101_s_at
14475,215102_at
14476,215103_at
14477,215104_at
14478,215105_at
14479,215106_at
14480,215107_s_at
14481,215108_x_at
14482,215109_at
14483,215110_at
14484,215111_s_at
14485,215112_x_at
14486,215113_s_at
14487,215114_at
14488,215115_x_at
14489,215116_s_at
14490,215117_at
14491,215118_s_at
14492,215119_at
14493,215120_s_at
14494,215121_x_at
14495,215122_at
14496,215123_at
14497,215124_at
14498,215125_s_at
14499,215126_at
14500,215127_s_at
14501,215128_at
14502,215129_at
14503,215130_s_at
14504,215131_at
14505,215132_at
14506,215133_s_at
14507,215134_at
14508,215135_at
14509,215136_s_at
14510,215137_at
14511,215138_s_at
14512,215139_at
14513,215140_at
14514,215141_at
14515,215142_at
14516,215143_at
14517,215144_at
14518,215145_s_at
14519,215146_s_at
14520,215147_at
14521,215148_s_at
14522,215149_at
14523,215150_at
14524,215151_at
14525,215152_at
14526,215153_at
14527,215154_at
14528,215155_at
14529,215156_at
14530,215157_x_at
14531,215158_s_at
14532,215159_s_at
14533,215160_x_at
14534,215161_at
14535,215162_at
14536,215163_at
14537,215164_at
14538,215165_x_at
14539,215166_at
14540,215167_at
14541,215168_at
14542,215169_at
14543,215170_s_at
14544,215171_s_at
14545,215172_at
14546,215173_at
14547,215174_at
14548,215175_at
14549,215176_x_at
14550,215177_s_at
14551,215178_x_at
14552,215179_x_at
14553,215180_at
14554,215181_at
14555,215182_x_at
14556,215183_at
14557,215184_at
14558,215185_at
14559,215186_at
14560,215187_at
14561,215188_at
14562,215189_at
14563,215190_at
14564,215191_at
14565,215192_at
14566,215193_x_at
14567,215194_at
14568,215195_at
14569,215196_at
14570,215197_at
14571,215198_s_at
14572,215199_at
14573,215200_x_at
14574,215201_at
14575,215202_at
14576,215203_at
14577,215204_at
14578,215205_x_at
14579,215206_at
14580,215207_x_at
14581,215208_x_at
14582,215209_at
14583,215210_s_at
14584,215211_at
14585,215212_at
14586,215213_at
14587,215214_at
14588,215215_s_at
14589,215216_at
14590,215217_at
14591,215218_s_at
14592,215219_at
14593,215220_s_at
14594,215221_at
14595,215222_x_at
14596,215223_s_at
14597,215224_at
14598,215225_s_at
14599,215226_at
14600,215227_x_at
14601,215228_at
14602,215229_at
14603,215230_x_at
14604,215231_at
14605,215232_at
14606,215233_at
14607,215234_at
14608,215235_at
14609,215236_s_at
14610,215237_at
14611,215238_s_at
14612,215239_x_at
14613,215240_at
14614,215241_at
14615,215242_at
14616,215243_s_at
14617,215244_at
14618,215245_x_at
14619,215246_at
14620,215247_at
14621,215248_at
14622,215249_at
14623,215250_at
14624,215251_at
14625,215252_at
14626,215253_s_at
14627,215254_at
14628,215255_at
14629,215256_x_at
14630,215257_at
14631,215258_at
14632,215259_s_at
14633,215260_s_at
14634,215261_at
14635,215262_at
14636,215263_at
14637,215264_at
14638,215265_at
14639,215266_at
14640,215267_s_at
14641,215268_at
14642,215269_at
14643,215270_at
14644,215271_at
14645,215272_at
14646,215273_s_at
14647,215274_at
14648,215275_at
14649,215276_at
14650,215277_at
14651,215278_at
14652,215279_at
14653,215280_s_at
14654,215281_x_at
14655,215282_at
14656,215283_at
14657,215284_at
14658,215285_s_at
14659,215286_s_at
14660,215287_at
14661,215288_at
14662,215289_at
14663,215290_at
14664,215291_at
14665,215292_s_at
14666,215293_s_at
14667,215294_s_at
14668,215295_at
14669,215296_at
14670,215297_at
14671,215298_at
14672,215299_x_at
14673,215300_s_at
14674,215301_at
14675,215302_at
14676,215303_at
14677,215304_at
14678,215305_at
14679,215306_at
14680,215307_at
14681,215308_at
14682,215309_at
14683,215310_at
14684,215311_at
14685,215312_at
14686,215313_x_at
14687,215314_at
14688,215315_at
14689,215316_at
14690,215317_at
14691,215318_at
14692,215319_at
14693,215320_at
14694,215321_at
14695,215322_at
14696,215323_at
14697,215324_at
14698,215325_x_at
14699,215326_at
14700,215327_at
14701,215328_at
14702,215329_s_at
14703,215330_at
14704,215331_at
14705,215332_s_at
14706,215333_x_at
14707,215334_at
14708,215335_at
14709,215336_at
14710,215337_at
14711,215338_s_at
14712,215339_at
14713,215340_at
14714,215341_at
14715,215342_s_at
14716,215343_at
14717,215344_at
14718,215345_x_at
14719,215346_at
14720,215347_at
14721,215348_at
14722,215349_at
14723,215350_at
14724,215351_at
14725,215352_at
14726,215353_at
14727,215354_s_at
14728,215355_at
14729,215356_at
14730,215357_s_at
14731,215358_x_at
14732,215359_x_at
14733,215360_at
14734,215361_at
14735,215362_at
14736,215363_x_at
14737,215364_s_at
14738,215365_at
14739,215366_at
14740,215367_at
14741,215368_at
14742,215369_at
14743,215370_at
14744,215371_at
14745,215372_x_at
14746,215373_x_at
14747,215374_at
14748,215375_x_at
14749,215376_at
14750,215377_at
14751,215378_at
14752,215379_x_at
14753,215380_s_at
14754,215381_at
14755,215382_x_at
14756,215383_x_at
14757,215384_s_at
14758,215385_at
14759,215386_at
14760,215387_x_at
14761,215388_s_at
14762,215389_s_at
14763,215390_at
14764,215391_at
14765,215392_at
14766,215393_s_at
14767,215394_at
14768,215395_x_at
14769,215396_at
14770,215397_x_at
14771,215398_at
14772,215399_s_at
14773,215400_x_at
14774,215401_at
14775,215402_at
14776,215403_at
14777,215404_x_at
14778,215405_at
14779,215406_at
14780,215407_s_at
14781,215408_at
14782,215409_at
14783,215410_at
14784,215411_s_at
14785,215412_x_at
14786,215413_at
14787,215414_at
14788,215415_s_at
14789,215416_s_at
14790,215417_at
14791,215418_at
14792,215419_at
14793,215420_at
14794,215421_at
14795,215422_at
14796,215423_at
14797,215424_s_at
14798,215425_at
14799,215426_at
14800,215427_s_at
14801,215428_at
14802,215429_s_at
14803,215430_at
14804,215431_at
14805,215432_at
14806,215433_at
14807,215434_x_at
14808,215435_at
14809,215436_at
14810,215437_x_at
14811,215438_x_at
14812,215439_x_at
14813,215440_s_at
14814,215441_at
14815,215442_s_at
14816,215443_at
14817,215444_s_at
14818,215445_x_at
14819,215446_s_at
14820,215447_at
14821,215448_at
14822,215449_at
14823,215450_at
14824,215451_s_at
14825,215452_x_at
14826,215454_x_at
14827,215455_at
14828,215456_at
14829,215457_at
14830,215458_s_at
14831,215459_at
14832,215460_x_at
14833,215461_at
14834,215462_at
14835,215463_at
14836,215464_s_at
14837,215465_at
14838,215466_at
14839,215467_x_at
14840,215468_at
14841,215469_at
14842,215470_at
14843,215471_s_at
14844,215472_at
14845,215473_at
14846,215474_at
14847,215475_at
14848,215476_at
14849,215477_at
14850,215478_at
14851,215479_at
14852,215480_at
14853,215481_s_at
14854,215482_s_at
14855,215483_at
14856,215484_at
14857,215485_s_at
14858,215486_at
14859,215487_x_at
14860,215488_at
14861,215489_x_at
14862,215490_at
14863,215491_at
14864,215492_x_at
14865,215493_x_at
14866,215494_at
14867,215495_s_at
14868,215496_at
14869,215497_s_at
14870,215498_s_at
14871,215499_at
14872,215500_at
14873,215501_s_at
14874,215502_at
14875,215503_at
14876,215504_x_at
14877,215505_s_at
14878,215506_s_at
14879,215507_x_at
14880,215508_at
14881,215509_s_at
14882,215510_at
14883,215511_at
14884,215512_at
14885,215513_at
14886,215514_at
14887,215515_at
14888,215516_at
14889,215517_at
14890,215518_at
14891,215519_x_at
14892,215520_at
14893,215521_at
14894,215522_at
14895,215523_at
14896,215524_x_at
14897,215525_at
14898,215526_at
14899,215527_at
14900,215528_at
14901,215529_x_at
14902,215530_at
14903,215531_s_at
14904,215532_x_at
14905,215533_s_at
14906,215534_at
14907,215535_s_at
14908,215536_at
14909,215537_x_at
14910,215538_at
14911,215539_at
14912,215540_at
14913,215541_s_at
14914,215542_at
14915,215543_s_at
14916,215544_s_at
14917,215545_at
14918,215546_at
14919,215547_at
14920,215548_s_at
14921,215549_x_at
14922,215550_at
14923,215551_at
14924,215552_s_at
14925,215553_x_at
14926,215554_at
14927,215555_at
14928,215556_at
14929,215557_at
14930,215558_at
14931,215559_at
14932,215560_x_at
14933,215561_s_at
14934,215562_at
14935,215563_s_at
14936,215564_at
14937,215565_at
14938,215566_x_at
14939,215567_at
14940,215568_x_at
14941,215569_at
14942,215570_s_at
14943,215571_at
14944,215572_at
14945,215573_at
14946,215574_at
14947,215575_at
14948,215576_at
14949,215577_at
